UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
O15530,PDPK1,H89,NTERA2,-3.675288289440149
O15530,PDPK1,KD025,NTERA2,-1.2963499064225936
O15530,PDPK1,NU7441,NTERA2,-5.2863166221840965
O15530,PDPK1,Ripasudil,NTERA2,-3.1745883140487527
O15530,PDPK1,Vemurafenib,NTERA2,-4.833605388022217
P07949,RET,AZD6482,NTERA2,-0.8836875849021985
P07949,RET,CAL101,NTERA2,-0.4326287157094518
P07949,RET,GDC0941,NTERA2,-1.0554016964578992
P07949,RET,HS173,NTERA2,-0.7292305556845835
P07949,RET,PIK294,NTERA2,0.2473303243974095
P07949,RET,TGX221,NTERA2,-0.0831822342520022
P07949,RET,CX4945,NTERA2,0.8774314183292221
P07949,RET,GO6983,NTERA2,0.3187081783601304
P07949,RET,KN93,NTERA2,-0.260897955282852
P07949,RET,MK2206,NTERA2,0.44185700866038774
P07949,RET,AZD5438,NTERA2,0.575131273969646
P07949,RET,FRAX486,NTERA2,-4.749230316071852
P07949,RET,Ku0063794,NTERA2,0.41959501068454885
P07949,RET,PD153035,NTERA2,0.5751891241882873
P07949,RET,PF3758309,NTERA2,-0.29631243108628497
P07949,RET,Torin,NTERA2,0.6106656258101544
P07949,RET,Trametinib,NTERA2,-5.823002416815419
P07949,RET,AZD1480,NTERA2,-6.407995999586801
P07949,RET,AZD5363,NTERA2,0.9298214815728706
P07949,RET,BX912,NTERA2,-2.870721647134867
P07949,RET,CHIR99021,NTERA2,0.12874161360551697
P07949,RET,GSK2334470,NTERA2,0.8254117442947299
P07949,RET,Ipatasertib,NTERA2,0.9924278713551045
P07949,RET,LY2090314,NTERA2,-0.4787759160576763
P07949,RET,Tofacitinib,NTERA2,-0.49797692874958593
P07949,RET,AZD8055,NTERA2,-0.2292334727914779
P07949,RET,GDC0994,NTERA2,1.2445835398014191
P07949,RET,JNK,NTERA2,-0.5382621974195151
P07949,RET,LY2584702,NTERA2,-0.27441769788491255
P07949,RET,PH797804,NTERA2,-0.09855759972048708
P07949,RET,Selumetinib,NTERA2,-2.55262535547392
P07949,RET,U73122,NTERA2,-0.009783784491014793
P07949,RET,Ulixertinib,NTERA2,1.4034231763992695
P07949,RET,Amuvatinib,NTERA2,0.3405085916749981
P07949,RET,AZD3759,NTERA2,0.8378328378115547
P07949,RET,GSK690693,NTERA2,0.9302914319824217
P07949,RET,JNJ,NTERA2,0.13742257900754223
P07949,RET,KN62,NTERA2,-0.06680677702542427
P07949,RET,Linsitinib,NTERA2,-0.6622734204564702
P07949,RET,LY2835219,NTERA2,0.624734836499848
P07949,RET,Ribociclib,NTERA2,1.0499741238170357
P07949,RET,AC220,NTERA2,-0.1521610659791748
P07949,RET,Edelfosine,NTERA2,2.6080669754348107
P07949,RET,GF109203X,NTERA2,1.3557052170941255
P07949,RET,Go6976,NTERA2,0.1922983194672107
P07949,RET,PF4708671,NTERA2,0.17676051739667067
P07949,RET,SP600125,NTERA2,-0.2559943634546549
P07949,RET,TAK715,NTERA2,-0.2835359645138441
P07949,RET,TBCA,NTERA2,-0.2360582445751165
P07949,RET,AT13148,NTERA2,0.4405086078871309
P07949,RET,AZ20,NTERA2,-0.0962821836134681
P07949,RET,AZD6738,NTERA2,-0.04054050435953191
P07949,RET,Bosutinib,NTERA2,1.0390895915966536
P07949,RET,Dabrafenib,NTERA2,1.9895103160218024
P07949,RET,Dasatinib,NTERA2,0.22914663952472172
P07949,RET,DNAPK,NTERA2,-0.645919962321988
P07949,RET,H89,NTERA2,-1.7933399062883073
P07949,RET,KD025,NTERA2,0.3928472173505311
P07949,RET,NU7441,NTERA2,0.49917528014648493
P07949,RET,Ripasudil,NTERA2,0.9945946488133425
P07949,RET,Vemurafenib,NTERA2,0.8808833942021141
O43318,MAP3K7,AZD6482,NTERA2,0.718039050361012
O43318,MAP3K7,CAL101,NTERA2,1.592595237866966
O43318,MAP3K7,GDC0941,NTERA2,0.16450281125210756
O43318,MAP3K7,HS173,NTERA2,0.469152828270773
O43318,MAP3K7,PIK294,NTERA2,1.8281281604692798
O43318,MAP3K7,TGX221,NTERA2,1.7450340572249199
O43318,MAP3K7,CX4945,NTERA2,0.969936473279945
O43318,MAP3K7,GO6983,NTERA2,1.2808332663859188
O43318,MAP3K7,KN93,NTERA2,1.5658292874737505
O43318,MAP3K7,MK2206,NTERA2,1.8882191835631996
O43318,MAP3K7,AZD5438,NTERA2,0.23804588730280749
O43318,MAP3K7,FRAX486,NTERA2,1.020475465297602
O43318,MAP3K7,Ku0063794,NTERA2,0.7459425841528392
O43318,MAP3K7,PD153035,NTERA2,0.15692176479967915
O43318,MAP3K7,PF3758309,NTERA2,1.3370165908109386
O43318,MAP3K7,Torin,NTERA2,1.0230308074548915
O43318,MAP3K7,Trametinib,NTERA2,0.20259444586125808
O43318,MAP3K7,AZD1480,NTERA2,-0.04906361197468614
O43318,MAP3K7,AZD5363,NTERA2,0.28591229724199774
O43318,MAP3K7,BX912,NTERA2,0.6634778014083161
O43318,MAP3K7,CHIR99021,NTERA2,0.6285223661996102
