UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
P50613,CDK7,NU7441,MCF7,0.11661488226270947
P50613,CDK7,Ripasudil,MCF7,-0.37248636301472793
P50613,CDK7,Vemurafenib,MCF7,-0.4722281762673823
P50613,CDK7,CX4945,MCF7,-0.40951864816479555
P50613,CDK7,GO6983,MCF7,0.7149950159479798
P50613,CDK7,KN93,MCF7,-0.3137035878768062
P50613,CDK7,MK2206,MCF7,-1.3712027384565104
Q8IVT5,KSR1,AZD6482,MCF7,-0.2681698355850076
Q8IVT5,KSR1,CAL101,MCF7,-1.1275498146653664
Q8IVT5,KSR1,GDC0941,MCF7,0.5453756959623263
Q8IVT5,KSR1,HS173,MCF7,1.424002326998454
Q8IVT5,KSR1,PIK294,MCF7,0.29625497478761514
Q8IVT5,KSR1,TGX221,MCF7,0.32378288413092116
Q8IVT5,KSR1,AZD5438,MCF7,1.8592624947506506
Q8IVT5,KSR1,FRAX486,MCF7,0.6565522585732421
Q8IVT5,KSR1,Ku0063794,MCF7,0.8456166312328344
Q8IVT5,KSR1,PD153035,MCF7,-2.284058657928339
Q8IVT5,KSR1,PF3758309,MCF7,-1.6696228060344291
Q8IVT5,KSR1,Torin,MCF7,-0.6216607001365988
Q8IVT5,KSR1,Trametinib,MCF7,-5.837615410418319
Q8IVT5,KSR1,AZD1480,MCF7,-2.8888983756588624
Q8IVT5,KSR1,AZD5363,MCF7,1.7816396138363206
Q8IVT5,KSR1,BX912,MCF7,1.264054544760476
Q8IVT5,KSR1,CHIR99021,MCF7,1.3916207414144453
Q8IVT5,KSR1,GSK2334470,MCF7,2.4458911137832797
Q8IVT5,KSR1,Ipatasertib,MCF7,2.3867097539479993
Q8IVT5,KSR1,LY2090314,MCF7,-0.6802410531828503
Q8IVT5,KSR1,Tofacitinib,MCF7,-0.872207259037115
Q8IVT5,KSR1,AZD8055,MCF7,0.6126407079091354
Q8IVT5,KSR1,GDC0994,MCF7,1.0108791374135109
Q8IVT5,KSR1,JNK,MCF7,0.27375508349175387
Q8IVT5,KSR1,LY2584702,MCF7,0.2526729674166326
Q8IVT5,KSR1,PH797804,MCF7,0.3702016948332949
Q8IVT5,KSR1,Selumetinib,MCF7,-2.5278639028924506
Q8IVT5,KSR1,U73122,MCF7,0.8422857933372896
Q8IVT5,KSR1,Ulixertinib,MCF7,5.035300298971916
Q8IVT5,KSR1,Amuvatinib,MCF7,0.8050483832391766
Q8IVT5,KSR1,AZD3759,MCF7,-0.26521003729602133
Q8IVT5,KSR1,GSK690693,MCF7,3.272874744484539
Q8IVT5,KSR1,JNJ,MCF7,1.4089964099463017
Q8IVT5,KSR1,KN62,MCF7,0.7998583928367123
Q8IVT5,KSR1,Linsitinib,MCF7,0.266358571330367
Q8IVT5,KSR1,LY2835219,MCF7,2.528563111532596
Q8IVT5,KSR1,Ribociclib,MCF7,1.2991820944860433
Q8IVT5,KSR1,AC220,MCF7,0.4530591443609277
Q8IVT5,KSR1,Edelfosine,MCF7,0.9566692747164467
Q8IVT5,KSR1,GF109203X,MCF7,-0.36394634158262396
Q8IVT5,KSR1,Go6976,MCF7,0.0905525439382206
Q8IVT5,KSR1,PF4708671,MCF7,-0.1643632342716302
Q8IVT5,KSR1,SP600125,MCF7,-0.9047291162309996
Q8IVT5,KSR1,TAK715,MCF7,0.016563052438424687
Q8IVT5,KSR1,TBCA,MCF7,-0.04206407104461415
Q8IVT5,KSR1,AT13148,MCF7,1.6486418703804695
Q8IVT5,KSR1,AZ20,MCF7,0.27704285392313815
Q8IVT5,KSR1,AZD6738,MCF7,3.112282775797641
Q8IVT5,KSR1,Bosutinib,MCF7,-1.2722180487924397
Q8IVT5,KSR1,Dabrafenib,MCF7,3.767200219104592
Q8IVT5,KSR1,Dasatinib,MCF7,1.4676642250112704
Q8IVT5,KSR1,DNAPK,MCF7,0.6510987463705602
Q8IVT5,KSR1,H89,MCF7,0.7119300674275298
Q8IVT5,KSR1,KD025,MCF7,2.0403649223432585
Q8IVT5,KSR1,NU7441,MCF7,1.0947592306084364
Q8IVT5,KSR1,Ripasudil,MCF7,0.3783437067865079
Q8IVT5,KSR1,Vemurafenib,MCF7,1.5557011047778257
Q8IVT5,KSR1,CX4945,MCF7,0.12398012888099912
Q8IVT5,KSR1,GO6983,MCF7,0.2712547624220374
Q8IVT5,KSR1,KN93,MCF7,2.1672551786400525
Q8IVT5,KSR1,MK2206,MCF7,5.060393560760609
P78527,PRKDC,AZD6482,MCF7,-0.90001208393751
P78527,PRKDC,CAL101,MCF7,-0.6023901644643512
P78527,PRKDC,GDC0941,MCF7,-0.036047464266414336
P78527,PRKDC,HS173,MCF7,-0.28471590849054934
P78527,PRKDC,PIK294,MCF7,0.07542588186369406
P78527,PRKDC,TGX221,MCF7,0.6863988938658893
P78527,PRKDC,AZD5438,MCF7,3.3068904570593594
P78527,PRKDC,FRAX486,MCF7,2.734254625773793
P78527,PRKDC,Ku0063794,MCF7,2.620837194457834
P78527,PRKDC,PD153035,MCF7,1.780947568073016
P78527,PRKDC,PF3758309,MCF7,0.7191482181078751
P78527,PRKDC,Torin,MCF7,0.9619937991427688
P78527,PRKDC,Trametinib,MCF7,0.41138079780500136
P78527,PRKDC,AZD1480,MCF7,-0.8094507487201726
P78527,PRKDC,AZD5363,MCF7,-0.7821681421317058
P78527,PRKDC,BX912,MCF7,-1.2906777823835949
P78527,PRKDC,CHIR99021,MCF7,-2.029246815153027
P78527,PRKDC,GSK2334470,MCF7,-0.8282968659306821
P78527,PRKDC,Ipatasertib,MCF7,-0.00040646313454662485
P78527,PRKDC,LY2090314,MCF7,-0.6196604701010582
P78527,PRKDC,Tofacitinib,MCF7,-0.17938306825484127
P78527,PRKDC,AZD8055,MCF7,-0.42555784808319363
P78527,PRKDC,GDC0994,MCF7,0.08997601501428665
P78527,PRKDC,JNK,MCF7,-0.9589815313045369
P78527,PRKDC,LY2584702,MCF7,0.007911178215332321
P78527,PRKDC,PH797804,MCF7,0.5771707554398798
P78527,PRKDC,Selumetinib,MCF7,0.3125596121746336
P78527,PRKDC,U73122,MCF7,-0.7894836455784018
P78527,PRKDC,Ulixertinib,MCF7,-0.8069866486066976
P78527,PRKDC,Amuvatinib,MCF7,1.524796394150305
P78527,PRKDC,AZD3759,MCF7,2.2190375410055134
P78527,PRKDC,GSK690693,MCF7,1.758781292576373
P78527,PRKDC,JNJ,MCF7,1.9293193826671462
P78527,PRKDC,KN62,MCF7,1.0947360955126477
P78527,PRKDC,Linsitinib,MCF7,2.5697787940646375
P78527,PRKDC,LY2835219,MCF7,2.422679971345003
P78527,PRKDC,Ribociclib,MCF7,2.2296286319855265
P78527,PRKDC,AC220,MCF7,2.201108896961113
P78527,PRKDC,Edelfosine,MCF7,1.1380507612135633
P78527,PRKDC,GF109203X,MCF7,0.9072894643132461
P78527,PRKDC,Go6976,MCF7,1.974373278101827
P78527,PRKDC,PF4708671,MCF7,0.6301378837307705
P78527,PRKDC,SP600125,MCF7,1.4463966255717802
P78527,PRKDC,TAK715,MCF7,0.8569566351996901
P78527,PRKDC,TBCA,MCF7,1.4493577259062405
P78527,PRKDC,AT13148,MCF7,-0.8482207821817659
P78527,PRKDC,AZ20,MCF7,-0.10664761501764439
P78527,PRKDC,AZD6738,MCF7,-0.8518401030319481
P78527,PRKDC,Bosutinib,MCF7,-1.0582812599163356
P78527,PRKDC,Dabrafenib,MCF7,0.11934950687131855
P78527,PRKDC,Dasatinib,MCF7,-1.6196508907559741
P78527,PRKDC,DNAPK,MCF7,-0.916182263328888
P78527,PRKDC,H89,MCF7,-1.9848597943054715
P78527,PRKDC,KD025,MCF7,0.37378943899526423
P78527,PRKDC,NU7441,MCF7,-0.19393202486042893
P78527,PRKDC,Ripasudil,MCF7,0.045534932902572524
P78527,PRKDC,Vemurafenib,MCF7,-0.9767567707987787
P78527,PRKDC,CX4945,MCF7,-0.11605155978231739
P78527,PRKDC,GO6983,MCF7,0.910510438645204
P78527,PRKDC,KN93,MCF7,-0.5087374622126614
P78527,PRKDC,MK2206,MCF7,1.2272908626875052
P04626,ERBB2,AZD6482,MCF7,-0.33588073681862146
P04626,ERBB2,CAL101,MCF7,-0.6045488422126362
P04626,ERBB2,GDC0941,MCF7,0.1407981481856627
P04626,ERBB2,HS173,MCF7,-0.2644906386216825
P04626,ERBB2,PIK294,MCF7,0.0466131103152555
P04626,ERBB2,TGX221,MCF7,0.23213373511257449
P04626,ERBB2,AZD5438,MCF7,1.4311201772579714
P04626,ERBB2,FRAX486,MCF7,0.05248374021771
P04626,ERBB2,Ku0063794,MCF7,0.977293758941385
P04626,ERBB2,PD153035,MCF7,1.3711292518131726
P04626,ERBB2,PF3758309,MCF7,-0.5849484744523349
P04626,ERBB2,Torin,MCF7,0.6514065739777787
P04626,ERBB2,Trametinib,MCF7,1.911729743582792
P04626,ERBB2,AZD1480,MCF7,0.23660970308593204
P04626,ERBB2,AZD5363,MCF7,-0.5662894671065283
P04626,ERBB2,BX912,MCF7,0.2961243290234707
P04626,ERBB2,CHIR99021,MCF7,0.2483892168981434
P04626,ERBB2,GSK2334470,MCF7,0.6009562443605961
P04626,ERBB2,Ipatasertib,MCF7,0.08020327570379164
P04626,ERBB2,LY2090314,MCF7,0.22662100850784214
P04626,ERBB2,Tofacitinib,MCF7,0.8338793614132781
P04626,ERBB2,AZD8055,MCF7,-0.31072198445048127
P04626,ERBB2,GDC0994,MCF7,-0.03739164581290513
P04626,ERBB2,JNK,MCF7,-0.5451192645400934
P04626,ERBB2,LY2584702,MCF7,-0.23976099555930513
P04626,ERBB2,PH797804,MCF7,0.32920620760046265
P04626,ERBB2,Selumetinib,MCF7,0.771472105333275
P04626,ERBB2,U73122,MCF7,0.21762667747780556
P04626,ERBB2,Ulixertinib,MCF7,-0.11715607193668981
P04626,ERBB2,Amuvatinib,MCF7,1.1880798674586648
P04626,ERBB2,AZD3759,MCF7,0.9226624483837724
P04626,ERBB2,GSK690693,MCF7,0.6664284488531538
P04626,ERBB2,JNJ,MCF7,0.20312288701831344
P04626,ERBB2,KN62,MCF7,0.6420976799008222
P04626,ERBB2,Linsitinib,MCF7,1.4303019433672362
P04626,ERBB2,LY2835219,MCF7,0.8112413242065155
P04626,ERBB2,Ribociclib,MCF7,1.0473482185554561
P04626,ERBB2,AC220,MCF7,0.9153006411529305
P04626,ERBB2,Edelfosine,MCF7,0.2578220500823855
P04626,ERBB2,GF109203X,MCF7,0.8487758394201889
P04626,ERBB2,Go6976,MCF7,0.675334895406364
P04626,ERBB2,PF4708671,MCF7,0.8037159673785693
P04626,ERBB2,SP600125,MCF7,0.5241651675835663
P04626,ERBB2,TAK715,MCF7,0.6643386330508653
P04626,ERBB2,TBCA,MCF7,0.7577921402381461
P04626,ERBB2,AT13148,MCF7,-0.5810471294030894
P04626,ERBB2,AZ20,MCF7,-0.22404914478592805
P04626,ERBB2,AZD6738,MCF7,-0.2492732801997291
P04626,ERBB2,Bosutinib,MCF7,0.17862287235115848
P04626,ERBB2,Dabrafenib,MCF7,-0.49949050188141086
P04626,ERBB2,Dasatinib,MCF7,-0.0866852866944618
P04626,ERBB2,DNAPK,MCF7,-0.002178052870946371
P04626,ERBB2,H89,MCF7,0.16310443964766122
P04626,ERBB2,KD025,MCF7,0.10440240888348615
P04626,ERBB2,NU7441,MCF7,0.26944825369135367
P04626,ERBB2,Ripasudil,MCF7,-0.1815907242896275
P04626,ERBB2,Vemurafenib,MCF7,-0.025031827088634218
P04626,ERBB2,CX4945,MCF7,0.29299725288096723
P04626,ERBB2,GO6983,MCF7,0.24145555883520625
P04626,ERBB2,KN93,MCF7,0.8829242359861538
P04626,ERBB2,MK2206,MCF7,0.4632192158612842
Q8IW41,MAPKAPK5,AZD6482,MCF7,0.6181797499173733
Q8IW41,MAPKAPK5,CAL101,MCF7,0.8577497478058835
Q8IW41,MAPKAPK5,GDC0941,MCF7,0.7166597738720504
Q8IW41,MAPKAPK5,HS173,MCF7,1.7556844698746454
Q8IW41,MAPKAPK5,PIK294,MCF7,1.135990524530113
Q8IW41,MAPKAPK5,TGX221,MCF7,1.0148078335236685
Q8IW41,MAPKAPK5,AZD5438,MCF7,0.20468754161529543
Q8IW41,MAPKAPK5,FRAX486,MCF7,1.6388465481034993
Q8IW41,MAPKAPK5,Ku0063794,MCF7,0.574950791966285
Q8IW41,MAPKAPK5,PD153035,MCF7,1.5806039803049967
Q8IW41,MAPKAPK5,PF3758309,MCF7,1.371674140361985
Q8IW41,MAPKAPK5,Torin,MCF7,2.316751296252678
Q8IW41,MAPKAPK5,Trametinib,MCF7,1.8379953643698057
Q8IW41,MAPKAPK5,AZD1480,MCF7,0.10503687987115896
Q8IW41,MAPKAPK5,AZD5363,MCF7,0.19668302106263108
Q8IW41,MAPKAPK5,BX912,MCF7,-0.8834253644528592
Q8IW41,MAPKAPK5,CHIR99021,MCF7,0.857740329688773
Q8IW41,MAPKAPK5,GSK2334470,MCF7,0.9710550742216463
Q8IW41,MAPKAPK5,Ipatasertib,MCF7,0.909607761569991
Q8IW41,MAPKAPK5,LY2090314,MCF7,-1.4583455999983588
Q8IW41,MAPKAPK5,Tofacitinib,MCF7,-0.630830015012932
Q8IW41,MAPKAPK5,AZD8055,MCF7,0.2944381121344974
Q8IW41,MAPKAPK5,GDC0994,MCF7,0.2820556153758349
Q8IW41,MAPKAPK5,JNK,MCF7,0.45711666771019555
Q8IW41,MAPKAPK5,LY2584702,MCF7,0.4044098290853842
Q8IW41,MAPKAPK5,PH797804,MCF7,-0.9094426219638985
Q8IW41,MAPKAPK5,Selumetinib,MCF7,0.15753013122750512
Q8IW41,MAPKAPK5,U73122,MCF7,0.5745189394206933
Q8IW41,MAPKAPK5,Ulixertinib,MCF7,-1.0612878186678076
Q8IW41,MAPKAPK5,Amuvatinib,MCF7,0.4725207877568865
Q8IW41,MAPKAPK5,AZD3759,MCF7,-1.0668755756922348
Q8IW41,MAPKAPK5,GSK690693,MCF7,0.08203830068832133
Q8IW41,MAPKAPK5,JNJ,MCF7,-1.1356874250766142
Q8IW41,MAPKAPK5,KN62,MCF7,0.04884063972323316
Q8IW41,MAPKAPK5,Linsitinib,MCF7,-0.26949255767776176
Q8IW41,MAPKAPK5,LY2835219,MCF7,-0.381854508073052
Q8IW41,MAPKAPK5,Ribociclib,MCF7,-2.1669521610238864
Q8IW41,MAPKAPK5,AC220,MCF7,1.5115443753176474
Q8IW41,MAPKAPK5,Edelfosine,MCF7,1.5362083929953894
Q8IW41,MAPKAPK5,GF109203X,MCF7,1.7652706535344824
Q8IW41,MAPKAPK5,Go6976,MCF7,0.5797239316694518
Q8IW41,MAPKAPK5,PF4708671,MCF7,1.6113432895279554
Q8IW41,MAPKAPK5,SP600125,MCF7,0.48872713586925887
Q8IW41,MAPKAPK5,TAK715,MCF7,0.052453880544569176
Q8IW41,MAPKAPK5,TBCA,MCF7,0.7496095878085122
Q8IW41,MAPKAPK5,AT13148,MCF7,0.9460155668085525
Q8IW41,MAPKAPK5,AZ20,MCF7,-0.041115898501697334
Q8IW41,MAPKAPK5,AZD6738,MCF7,0.4296293385284447
Q8IW41,MAPKAPK5,Bosutinib,MCF7,-0.4078971099276488
Q8IW41,MAPKAPK5,Dabrafenib,MCF7,0.10793061397383821
Q8IW41,MAPKAPK5,Dasatinib,MCF7,0.13353142032302273
Q8IW41,MAPKAPK5,DNAPK,MCF7,-0.4622049612904934
Q8IW41,MAPKAPK5,H89,MCF7,-0.21822290372457592
Q8IW41,MAPKAPK5,KD025,MCF7,0.5161403608619025
Q8IW41,MAPKAPK5,NU7441,MCF7,0.5396254087851622
Q8IW41,MAPKAPK5,Ripasudil,MCF7,-0.9195472072110928
Q8IW41,MAPKAPK5,Vemurafenib,MCF7,-0.8616852976992037
Q8IW41,MAPKAPK5,CX4945,MCF7,-0.9612636821664322
Q8IW41,MAPKAPK5,GO6983,MCF7,0.30103150560257924
Q8IW41,MAPKAPK5,KN93,MCF7,0.24631225804404003
Q8IW41,MAPKAPK5,MK2206,MCF7,0.8967488705884794
Q92630,DYRK2,AZD6482,MCF7,-0.08796450607085052
Q92630,DYRK2,CAL101,MCF7,-0.3330053219655005
Q92630,DYRK2,GDC0941,MCF7,-0.9835728798230335
Q92630,DYRK2,HS173,MCF7,-1.2972351728262141
Q92630,DYRK2,PIK294,MCF7,0.3267357430057098
Q92630,DYRK2,TGX221,MCF7,0.6747393799366471
Q92630,DYRK2,AZD5438,MCF7,0.4759134645490082
Q92630,DYRK2,FRAX486,MCF7,-0.3535080347715035
Q92630,DYRK2,Ku0063794,MCF7,-1.0690889404731116
Q92630,DYRK2,PD153035,MCF7,0.12100637250246314
Q92630,DYRK2,PF3758309,MCF7,-0.19176049193916525
Q92630,DYRK2,Torin,MCF7,-1.4598608899250711
Q92630,DYRK2,Trametinib,MCF7,-1.607580939700477
Q92630,DYRK2,AZD1480,MCF7,-0.18381371211895434
Q92630,DYRK2,AZD5363,MCF7,-0.6272925566010459
Q92630,DYRK2,BX912,MCF7,-0.35949902574243797
Q92630,DYRK2,CHIR99021,MCF7,0.3332231861792439
Q92630,DYRK2,GSK2334470,MCF7,-2.0768995879388235
Q92630,DYRK2,Ipatasertib,MCF7,-0.2481271341979639
Q92630,DYRK2,LY2090314,MCF7,-0.18140481301450734
Q92630,DYRK2,Tofacitinib,MCF7,-0.7431493334802758
Q92630,DYRK2,AZD8055,MCF7,-0.5676640048531847
Q92630,DYRK2,GDC0994,MCF7,-0.8932300793787196
Q92630,DYRK2,JNK,MCF7,0.016314507969077158
Q92630,DYRK2,LY2584702,MCF7,-0.6914078610233888
Q92630,DYRK2,PH797804,MCF7,-0.6281193959895596
Q92630,DYRK2,Selumetinib,MCF7,0.305196394985059
Q92630,DYRK2,U73122,MCF7,0.17803772038599242
Q92630,DYRK2,Ulixertinib,MCF7,0.4967461184106182
Q92630,DYRK2,Amuvatinib,MCF7,0.20017179078620814
Q92630,DYRK2,AZD3759,MCF7,0.319397381990981
Q92630,DYRK2,GSK690693,MCF7,0.9627664735014982
Q92630,DYRK2,JNJ,MCF7,0.18248749871757147
Q92630,DYRK2,KN62,MCF7,0.2762783965055739
Q92630,DYRK2,Linsitinib,MCF7,0.15378043376253395
Q92630,DYRK2,LY2835219,MCF7,-0.40748172348710515
Q92630,DYRK2,Ribociclib,MCF7,0.39366385378075264
Q92630,DYRK2,AC220,MCF7,-0.7448987264846538
Q92630,DYRK2,Edelfosine,MCF7,-1.4707544852282426
Q92630,DYRK2,GF109203X,MCF7,-0.1675897755655151
Q92630,DYRK2,Go6976,MCF7,-1.5433452615226002
Q92630,DYRK2,PF4708671,MCF7,-0.39613009082396733
Q92630,DYRK2,SP600125,MCF7,-1.0270713905383095
Q92630,DYRK2,TAK715,MCF7,-0.38433458727148023
Q92630,DYRK2,TBCA,MCF7,-2.078739419642809
Q92630,DYRK2,AT13148,MCF7,-0.8677650521310849
Q92630,DYRK2,AZ20,MCF7,-0.7578709260755463
Q92630,DYRK2,AZD6738,MCF7,-0.969028553844898
Q92630,DYRK2,Bosutinib,MCF7,-0.8014092367722617
Q92630,DYRK2,Dabrafenib,MCF7,-0.16221222259165036
Q92630,DYRK2,Dasatinib,MCF7,-0.1826937299243723
Q92630,DYRK2,DNAPK,MCF7,0.1049232789705684
Q92630,DYRK2,H89,MCF7,-1.1597654915849787
Q92630,DYRK2,KD025,MCF7,-0.2409323260796392
Q92630,DYRK2,NU7441,MCF7,-0.8713572199949916
Q92630,DYRK2,Ripasudil,MCF7,-0.5269910912387296
Q92630,DYRK2,Vemurafenib,MCF7,-0.8503571511540252
Q92630,DYRK2,CX4945,MCF7,1.2595287283585925
Q92630,DYRK2,GO6983,MCF7,0.5378788723208301
Q92630,DYRK2,KN93,MCF7,1.8862152587437555
Q92630,DYRK2,MK2206,MCF7,0.7526498866382606
Q9H2X6,HIPK2,AZD6482,MCF7,0.3057308545623952
Q9H2X6,HIPK2,CAL101,MCF7,-1.333298014224887
Q9H2X6,HIPK2,GDC0941,MCF7,-0.6937985713383095
Q9H2X6,HIPK2,HS173,MCF7,0.6461024489162482
Q9H2X6,HIPK2,PIK294,MCF7,0.0296425052562033
Q9H2X6,HIPK2,TGX221,MCF7,-0.3237154086964365
Q9H2X6,HIPK2,AZD5438,MCF7,-1.633457402009134
Q9H2X6,HIPK2,FRAX486,MCF7,-0.07564242015673008
Q9H2X6,HIPK2,Ku0063794,MCF7,1.0945209449963162
Q9H2X6,HIPK2,PD153035,MCF7,0.31380945329026183
Q9H2X6,HIPK2,PF3758309,MCF7,0.3241006164193955
Q9H2X6,HIPK2,Torin,MCF7,0.9287120910969857
Q9H2X6,HIPK2,Trametinib,MCF7,0.12121629999602845
Q9H2X6,HIPK2,AZD1480,MCF7,1.3021633132213843
Q9H2X6,HIPK2,AZD5363,MCF7,0.6740152399407929
Q9H2X6,HIPK2,BX912,MCF7,-0.26624126154630595
Q9H2X6,HIPK2,CHIR99021,MCF7,0.5591807115527112
Q9H2X6,HIPK2,GSK2334470,MCF7,1.0324850916500115
Q9H2X6,HIPK2,Ipatasertib,MCF7,0.9056889417611403
Q9H2X6,HIPK2,LY2090314,MCF7,-0.24408086102538884
Q9H2X6,HIPK2,Tofacitinib,MCF7,1.8061605034616073
Q9H2X6,HIPK2,AZD8055,MCF7,-0.18557923198233706
Q9H2X6,HIPK2,GDC0994,MCF7,-0.455806657275903
Q9H2X6,HIPK2,JNK,MCF7,-1.8606295459319102
Q9H2X6,HIPK2,LY2584702,MCF7,-0.8005760505693152
Q9H2X6,HIPK2,PH797804,MCF7,-0.7145988147842572
Q9H2X6,HIPK2,Selumetinib,MCF7,-1.4977670288978058
Q9H2X6,HIPK2,U73122,MCF7,-2.2217710777868804
Q9H2X6,HIPK2,Ulixertinib,MCF7,-1.985356552944817
Q9H2X6,HIPK2,Amuvatinib,MCF7,-0.12298220090614316
Q9H2X6,HIPK2,AZD3759,MCF7,0.5095690310002939
Q9H2X6,HIPK2,GSK690693,MCF7,0.8298522384692464
Q9H2X6,HIPK2,JNJ,MCF7,1.249609477251482
Q9H2X6,HIPK2,KN62,MCF7,0.709560284458538
Q9H2X6,HIPK2,Linsitinib,MCF7,-0.0004219804114985983
Q9H2X6,HIPK2,LY2835219,MCF7,-1.6953420632751188
Q9H2X6,HIPK2,Ribociclib,MCF7,0.1044646651655868
Q9H2X6,HIPK2,AC220,MCF7,-0.8127286012395422
Q9H2X6,HIPK2,Edelfosine,MCF7,0.9101386504272544
Q9H2X6,HIPK2,GF109203X,MCF7,-0.21373886647193346
Q9H2X6,HIPK2,Go6976,MCF7,0.5719640966401144
Q9H2X6,HIPK2,PF4708671,MCF7,0.12194569086987757
Q9H2X6,HIPK2,SP600125,MCF7,0.8510748936661137
Q9H2X6,HIPK2,TAK715,MCF7,-0.4284048312784722
Q9H2X6,HIPK2,TBCA,MCF7,1.0658722972869004
Q9H2X6,HIPK2,AT13148,MCF7,-0.020558260403685805
Q9H2X6,HIPK2,AZ20,MCF7,0.020370312209272927
Q9H2X6,HIPK2,AZD6738,MCF7,-1.7650377552920478
Q9H2X6,HIPK2,Bosutinib,MCF7,0.3399656336274968
Q9H2X6,HIPK2,Dabrafenib,MCF7,-0.29345178949012096
Q9H2X6,HIPK2,Dasatinib,MCF7,-0.3406924959585358
Q9H2X6,HIPK2,DNAPK,MCF7,-0.5735202144192477
Q9H2X6,HIPK2,H89,MCF7,-0.5473880889951933
Q9H2X6,HIPK2,KD025,MCF7,-0.5585966158469233
Q9H2X6,HIPK2,NU7441,MCF7,-0.19344908381755635
Q9H2X6,HIPK2,Ripasudil,MCF7,-0.18658421080529466
Q9H2X6,HIPK2,Vemurafenib,MCF7,-1.2903150507015488
Q9H2X6,HIPK2,CX4945,MCF7,-0.30003839208935706
Q9H2X6,HIPK2,GO6983,MCF7,0.6213942485943698
Q9H2X6,HIPK2,KN93,MCF7,-0.8817502438414134
Q9H2X6,HIPK2,MK2206,MCF7,-0.7766230839466569
Q9UBS0,RPS6KB2,AZD6482,MCF7,-0.5225178954047449
Q9UBS0,RPS6KB2,CAL101,MCF7,1.0118040042924703
Q9UBS0,RPS6KB2,GDC0941,MCF7,-2.546929740019625
Q9UBS0,RPS6KB2,HS173,MCF7,-0.38032732963658816
Q9UBS0,RPS6KB2,PIK294,MCF7,0.3538383149076824
Q9UBS0,RPS6KB2,TGX221,MCF7,0.27212669544334117
Q9UBS0,RPS6KB2,AZD5438,MCF7,0.29161430033897884
Q9UBS0,RPS6KB2,FRAX486,MCF7,-0.5713212478720534
Q9UBS0,RPS6KB2,Ku0063794,MCF7,-2.794528717732768
Q9UBS0,RPS6KB2,PD153035,MCF7,-0.1555545924480841
Q9UBS0,RPS6KB2,PF3758309,MCF7,0.2702073424155743
Q9UBS0,RPS6KB2,Torin,MCF7,-3.066251983887155
Q9UBS0,RPS6KB2,Trametinib,MCF7,0.1165076986676611
Q9UBS0,RPS6KB2,AZD1480,MCF7,0.9042855794325398
Q9UBS0,RPS6KB2,AZD5363,MCF7,0.34128783783232136
Q9UBS0,RPS6KB2,BX912,MCF7,0.00037015307748361595
Q9UBS0,RPS6KB2,CHIR99021,MCF7,1.4379146236702551
Q9UBS0,RPS6KB2,GSK2334470,MCF7,-0.764496794117604
Q9UBS0,RPS6KB2,Ipatasertib,MCF7,0.2518324476630529
Q9UBS0,RPS6KB2,LY2090314,MCF7,0.8175476047877578
Q9UBS0,RPS6KB2,Tofacitinib,MCF7,0.3099673008943582
Q9UBS0,RPS6KB2,AZD8055,MCF7,-1.791574978355984
Q9UBS0,RPS6KB2,GDC0994,MCF7,0.22883772572631886
Q9UBS0,RPS6KB2,JNK,MCF7,0.27053087287924943
Q9UBS0,RPS6KB2,LY2584702,MCF7,-0.9752268351474219
Q9UBS0,RPS6KB2,PH797804,MCF7,-0.22631724772638834
Q9UBS0,RPS6KB2,Selumetinib,MCF7,0.2655510591508313
Q9UBS0,RPS6KB2,U73122,MCF7,-0.12038511498947925
Q9UBS0,RPS6KB2,Ulixertinib,MCF7,0.5775076025288985
Q9UBS0,RPS6KB2,Amuvatinib,MCF7,0.3330744793060139
Q9UBS0,RPS6KB2,AZD3759,MCF7,0.4760226663203445
Q9UBS0,RPS6KB2,GSK690693,MCF7,-0.2024527343191815
Q9UBS0,RPS6KB2,JNJ,MCF7,0.42863779532162
Q9UBS0,RPS6KB2,KN62,MCF7,-0.3668338688177007
Q9UBS0,RPS6KB2,Linsitinib,MCF7,-0.0832475041902608
Q9UBS0,RPS6KB2,LY2835219,MCF7,0.42869746405187836
Q9UBS0,RPS6KB2,Ribociclib,MCF7,0.08791495758976894
Q9UBS0,RPS6KB2,AC220,MCF7,0.48484070082016606
Q9UBS0,RPS6KB2,Edelfosine,MCF7,0.2593103573716282
Q9UBS0,RPS6KB2,GF109203X,MCF7,-0.3638520947785608
Q9UBS0,RPS6KB2,Go6976,MCF7,0.04941519625835761
Q9UBS0,RPS6KB2,PF4708671,MCF7,-0.3732784557717282
Q9UBS0,RPS6KB2,SP600125,MCF7,-0.7204009024639136
Q9UBS0,RPS6KB2,TAK715,MCF7,0.0365236668725879
Q9UBS0,RPS6KB2,TBCA,MCF7,0.5660976288958995
Q9UBS0,RPS6KB2,AT13148,MCF7,-0.27504295765489667
Q9UBS0,RPS6KB2,AZ20,MCF7,-2.364237134348034
Q9UBS0,RPS6KB2,AZD6738,MCF7,-0.23259534011680497
Q9UBS0,RPS6KB2,Bosutinib,MCF7,-0.8480369164357875
Q9UBS0,RPS6KB2,Dabrafenib,MCF7,0.3471284634464414
Q9UBS0,RPS6KB2,Dasatinib,MCF7,-1.437938075873502
Q9UBS0,RPS6KB2,DNAPK,MCF7,-1.2020864397242386
